Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   5 17  3       52.7472         0.0752       199.829        0.198
   5 17  4       52.6776         0.0746       199.406        0.200
   5 17  5       52.6094         0.0741       198.980        0.201
   5 17  6       52.5427         0.0735       198.554        0.203
   5 17  7       52.4774         0.0729       198.127        0.204
   5 17  8       52.4137         0.0723       197.698        0.206
   5 17  9       52.3514         0.0717       197.269        0.207
   5 17 10       52.2907         0.0711       196.838        0.208
   5 17 11       52.2315         0.0704       196.406        0.210
   5 17 12       52.1738         0.0698       195.974        0.211
   5 17 13       52.1177         0.0692       195.540        0.212
   5 17 14       52.0631         0.0692       195.106        0.214
   5 17 15       52.0101         0.0692       194.670        0.215
   5 17 16       51.9587         0.0692       194.234        0.216
   5 17 17       51.9090         0.0692       193.798        0.217
   5 17 18       51.8608         0.0692       193.360        0.218
   5 17 19       51.8142         0.0691       192.922        0.220
   5 17 20       51.7693         0.0691       192.484        0.221
   5 17 21       51.7260         0.0690       192.045        0.222
   5 17 22       51.6843         0.0690       191.605        0.223
   5 17 23       51.6443         0.0689       191.165        0.224
   5 17 24       51.6060         0.0688       190.725        0.225
   5 17 25       51.5693         0.0687       190.284        0.226
   5 17 26       51.5343         0.0686       189.843        0.227
   5 17 27       51.5009         0.0685       189.402        0.228
   5 17 28       51.4692         0.0684       188.961        0.229
   5 17 29       51.4392         0.0682       188.519        0.230
   5 17 30       51.4109         0.0681       188.078        0.231
   5 17 31       51.3843         0.0680       187.636        0.232
   5 18  0       53.3012         0.0760       200.999        0.193
   5 18  1       53.2280         0.0755       200.581        0.195
   5 18  2       53.1561         0.0750       200.161        0.196
   5 18  3       53.0856         0.0745       199.741        0.198
   5 18  4       53.0165         0.0739       199.319        0.199
   5 18  5       52.9488         0.0734       198.895        0.201
   5 18  6       52.8826         0.0728       198.471        0.202
   5 18  7       52.8178         0.0722       198.045        0.203
   5 18  8       52.7545         0.0716       197.619        0.205
   5 18  9       52.6927         0.0710       197.191        0.206
   5 18 10       52.6324         0.0704       196.762        0.208
   5 18 11       52.5735         0.0697       196.332        0.209
   5 18 12       52.5162         0.0691       195.902        0.210
   5 18 13       52.4605         0.0686       195.470        0.211
   5 18 14       52.4062         0.0687       195.038        0.213
   5 18 15       52.3536         0.0687       194.604        0.214
   5 18 16       52.3025         0.0687       194.170        0.215
   5 18 17       52.2530         0.0686       193.736        0.216
   5 18 18       52.2050         0.0686       193.300        0.218
   5 18 19       52.1587         0.0686       192.864        0.219
   5 18 20       52.1140         0.0685       192.428        0.220
   5 18 21       52.0709         0.0685       191.991        0.221
   5 18 22       52.0294         0.0684       191.553        0.222
   5 18 23       51.9896         0.0683       191.115        0.223
   5 18 24       51.9514         0.0683       190.677        0.224
   5 18 25       51.9148         0.0682       190.239        0.225
   5 18 26       51.8799         0.0681       189.800        0.226
   5 18 27       51.8466         0.0680       189.361        0.227
   5 18 28       51.8149         0.0678       188.922        0.228
   5 18 29       51.7850         0.0677       188.482        0.229
   5 18 30       51.7567         0.0676       188.043        0.230
   5 18 31       51.7300         0.0674       187.604        0.231
   5 19  0       53.6381         0.0752       200.906        0.193
   5 19  1       53.5654         0.0747       200.489        0.194
   5 19  2       53.4940         0.0742       200.072        0.196
   5 19  3       53.4241         0.0737       199.653        0.197
   5 19  4       53.3555         0.0732       199.233        0.199
   5 19  5       53.2883         0.0726       198.811        0.200
   5 19  6       53.2226         0.0721       198.388        0.201
   5 19  7       53.1582         0.0715       197.965        0.203
   5 19  8       53.0954         0.0709       197.540        0.204
   5 19  9       53.0340         0.0703       197.114        0.205
   5 19 10       52.9740         0.0697       196.687        0.207
   5 19 11       52.9156         0.0691       196.259        0.208
   5 19 12       52.8587         0.0684       195.830        0.209
   5 19 13       52.8032         0.0681       195.401        0.211
   5 19 14       52.7493         0.0681       194.970        0.212
   5 19 15       52.6970         0.0681       194.539        0.213
   5 19 16       52.6462         0.0681       194.107        0.214
   5 19 17       52.5969         0.0681       193.674        0.216
   5 19 18       52.5493         0.0681       193.241        0.217
   5 19 19       52.5032         0.0680       192.807        0.218
   5 19 20       52.4587         0.0680       192.372        0.219
   5 19 21       52.4158         0.0679       191.937        0.220
   5 19 22       52.3745         0.0679       191.502        0.221
   5 19 23       52.3348         0.0678       191.066        0.222
   5 19 24       52.2967         0.0677       190.630        0.223
   5 19 25       52.2602         0.0676       190.194        0.224
   5 19 26       52.2254         0.0675       189.757        0.225
   5 19 27       52.1922         0.0674       189.320        0.226
   5 19 28       52.1606         0.0673       188.883        0.227
   5 19 29       52.1307         0.0672       188.446        0.228
   5 19 30       52.1023         0.0670       188.008        0.229
   5 19 31       52.0757         0.0669       187.571        0.230
   5 20  0       53.9749         0.0745       200.813        0.192
   5 20  1       53.9028         0.0740       200.399        0.194
   5 20  2       53.8320         0.0735       199.983        0.195
   5 20  3       53.7625         0.0730       199.566        0.197
   5 20  4       53.6945         0.0724       199.147        0.198
   5 20  5       53.6278         0.0719       198.728        0.199
   5 20  6       53.5625         0.0714       198.307        0.201
   5 20  7       53.4986         0.0708       197.885        0.202
   5 20  8       53.4362         0.0702       197.462        0.203
   5 20  9       53.3752         0.0696       197.038        0.205
   5 20 10       53.3157         0.0690       196.613        0.206
   5 20 11       53.2576         0.0684       196.187        0.207
   5 20 12       53.2010         0.0677       195.760        0.209
   5 20 13       53.1460         0.0675       195.332        0.210
   5 20 14       53.0924         0.0675       194.903        0.211
   5 20 15       53.0404         0.0675       194.474        0.212
   5 20 16       52.9899         0.0675       194.044        0.213
   5 20 17       52.9409         0.0675       193.613        0.215
   5 20 18       52.8935         0.0675       193.182        0.216
   5 20 19       52.8476         0.0675       192.750        0.217
   5 20 20       52.8033         0.0674       192.318        0.218
