Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   9  4 15       64.6935         0.3291       184.886        0.792
   9  4 16       64.6854         0.3278       184.500        0.797
   9  4 17       64.6784         0.3264       184.114        0.803
   9  4 18       64.6723         0.3251       183.727        0.808
   9  4 19       64.6673         0.3237       183.341        0.813
   9  4 20       64.6633         0.3222       182.954        0.818
   9  4 21       64.6603         0.3207       182.568        0.822
   9  4 22       64.6583         0.3192       182.182        0.827
   9  4 23       64.6573         0.3176       181.796        0.832
   9  4 24       64.6574         0.3160       181.410        0.837
   9  4 25       64.6584         0.3144       181.024        0.841
   9  4 26       64.6604         0.3127       180.638        0.846
   9  4 27       64.6634         0.3110       180.253        0.850
   9  4 28       64.6675         0.3093       179.868        0.854
   9  4 29       64.6725         0.3075       179.483        0.858
   9  4 30       64.6785         0.3057       179.099        0.863
   9  4 31       64.6855         0.3039       178.715        0.867
   9  5  0       65.2788         0.3389       190.622        0.705
   9  5  1       65.2563         0.3383       190.242        0.711
   9  5  2       65.2347         0.3376       189.862        0.717
   9  5  3       65.2141         0.3369       189.481        0.723
   9  5  4       65.1945         0.3361       189.099        0.729
   9  5  5       65.1757         0.3353       188.717        0.735
   9  5  6       65.1580         0.3345       188.335        0.741
   9  5  7       65.1412         0.3336       187.952        0.747
   9  5  8       65.1253         0.3327       187.569        0.752
   9  5  9       65.1105         0.3317       187.185        0.758
   9  5 10       65.0966         0.3307       186.801        0.764
   9  5 11       65.0837         0.3296       186.417        0.769
   9  5 12       65.0717         0.3285       186.032        0.775
   9  5 13       65.0608         0.3273       185.647        0.780
   9  5 14       65.0508         0.3261       185.262        0.785
   9  5 15       65.0418         0.3249       184.877        0.790
   9  5 16       65.0338         0.3236       184.492        0.796
   9  5 17       65.0268         0.3223       184.107        0.801
   9  5 18       65.0208         0.3210       183.721        0.806
   9  5 19       65.0158         0.3196       183.336        0.811
   9  5 20       65.0118         0.3182       182.950        0.816
   9  5 21       65.0087         0.3167       182.565        0.821
   9  5 22       65.0067         0.3152       182.180        0.825
   9  5 23       65.0056         0.3137       181.794        0.830
   9  5 24       65.0056         0.3121       181.409        0.835
   9  5 25       65.0065         0.3105       181.024        0.839
   9  5 26       65.0084         0.3088       180.640        0.843
   9  5 27       65.0114         0.3072       180.255        0.848
   9  5 28       65.0153         0.3054       179.871        0.852
   9  5 29       65.0201         0.3037       179.488        0.856
   9  5 30       65.0260         0.3019       179.104        0.860
   9  5 31       65.0328         0.3001       178.721        0.864
   9  6  0       65.6250         0.3345       190.600        0.704
   9  6  1       65.6027         0.3339       190.221        0.710
   9  6  2       65.5815         0.3332       189.841        0.716
   9  6  3       65.5611         0.3325       189.461        0.722
   9  6  4       65.5416         0.3318       189.080        0.728
   9  6  5       65.5231         0.3310       188.699        0.734
   9  6  6       65.5056         0.3302       188.318        0.739
   9  6  7       65.4889         0.3293       187.936        0.745
   9  6  8       65.4733         0.3284       187.553        0.751
   9  6  9       65.4586         0.3274       187.171        0.756
   9  6 10       65.4448         0.3264       186.788        0.762
   9  6 11       65.4320         0.3253       186.404        0.767
   9  6 12       65.4202         0.3243       186.020        0.773
   9  6 13       65.4093         0.3231       185.637        0.778
   9  6 14       65.3994         0.3220       185.253        0.783
   9  6 15       65.3905         0.3207       184.868        0.789
   9  6 16       65.3825         0.3195       184.484        0.794
   9  6 17       65.3756         0.3182       184.100        0.799
   9  6 18       65.3696         0.3169       183.715        0.804
   9  6 19       65.3645         0.3155       183.330        0.809
   9  6 20       65.3605         0.3141       182.946        0.814
   9  6 21       65.3574         0.3127       182.561        0.819
   9  6 22       65.3553         0.3112       182.177        0.823
   9  6 23       65.3542         0.3097       181.793        0.828
   9  6 24       65.3541         0.3081       181.409        0.833
   9  6 25       65.3550         0.3065       181.025        0.837
   9  6 26       65.3568         0.3049       180.641        0.841
   9  6 27       65.3596         0.3033       180.258        0.846
   9  6 28       65.3633         0.3016       179.874        0.850
   9  6 29       65.3681         0.2999       179.492        0.854
   9  6 30       65.3738         0.2981       179.109        0.858
   9  6 31       65.3804         0.2963       178.727        0.862
   9  7  0       65.9714         0.3301       190.577        0.703
   9  7  1       65.9495         0.3295       190.199        0.709
   9  7  2       65.9284         0.3288       189.820        0.715
   9  7  3       65.9083         0.3281       189.441        0.721
   9  7  4       65.8891         0.3274       189.062        0.726
   9  7  5       65.8708         0.3266       188.681        0.732
   9  7  6       65.8534         0.3258       188.301        0.738
   9  7  7       65.8370         0.3249       187.920        0.744
   9  7  8       65.8215         0.3240       187.538        0.749
   9  7  9       65.8069         0.3231       187.156        0.755
   9  7 10       65.7933         0.3221       186.774        0.760
   9  7 11       65.7806         0.3211       186.392        0.766
   9  7 12       65.7689         0.3200       186.009        0.771
   9  7 13       65.7581         0.3189       185.626        0.776
   9  7 14       65.7483         0.3177       185.243        0.782
   9  7 15       65.7394         0.3166       184.859        0.787
   9  7 16       65.7315         0.3153       184.476        0.792
   9  7 17       65.7245         0.3141       184.092        0.797
   9  7 18       65.7186         0.3127       183.709        0.802
   9  7 19       65.7135         0.3114       183.325        0.807
   9  7 20       65.7095         0.3100       182.942        0.812
   9  7 21       65.7064         0.3086       182.558        0.817
   9  7 22       65.7043         0.3071       182.175        0.821
   9  7 23       65.7031         0.3057       181.791        0.826
   9  7 24       65.7029         0.3041       181.408        0.831
   9  7 25       65.7037         0.3026       181.025        0.835
   9  7 26       65.7054         0.3010       180.642        0.839
   9  7 27       65.7080         0.2993       180.260        0.844
   9  7 28       65.7117         0.2977       179.878        0.848
   9  7 29       65.7162         0.2960       179.496        0.852
   9  7 30       65.7218         0.2943       179.114        0.856
   9  7 31       65.7282         0.2925       178.733        0.860
   9  8  0       66.3181         0.3257       190.555        0.701
