Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
   8 30  1       73.9908         0.0392       175.990        0.205
   8 30  2       74.0050         0.0390       175.634        0.206
   8 30  3       74.0198         0.0388       175.278        0.206
   8 30  4       74.0352         0.0386       174.921        0.207
   8 30  5       74.0513         0.0384       174.564        0.208
   8 30  6       74.0679         0.0382       174.206        0.208
   8 30  7       74.0851         0.0384       173.848        0.209
   8 30  8       74.1029         0.0385       173.491        0.210
   8 30  9       74.1214         0.0386       173.132        0.210
   8 30 10       74.1404         0.0387       172.774        0.211
   8 30 11       74.1600         0.0388       172.416        0.212
   8 30 12       74.1803         0.0389       172.057        0.212
   8 30 13       74.2011         0.0390       171.699        0.213
   8 30 14       74.2225         0.0390       171.340        0.213
   8 30 15       74.2445         0.0391       170.982        0.214
   8 30 16       74.2671         0.0392       170.623        0.215
   8 30 17       74.2903         0.0393       170.264        0.215
   8 30 18       74.3141         0.0393       169.906        0.216
   8 30 19       74.3384         0.0394       169.547        0.216
   8 30 20       74.3634         0.0394       169.189        0.217
   8 30 21       74.3889         0.0395       168.831        0.217
   8 30 22       74.4150         0.0395       168.473        0.217
   8 30 23       74.4416         0.0396       168.115        0.218
   8 30 24       74.4689         0.0396       167.758        0.218
   8 30 25       74.4967         0.0397       167.401        0.219
   8 30 26       74.5250         0.0397       167.044        0.219
   8 30 27       74.5539         0.0397       166.687        0.219
   8 30 28       74.5834         0.0397       166.331        0.220
   8 30 29       74.6134         0.0397       165.975        0.220
   8 30 30       74.6439         0.0397       165.619        0.220
   8 30 31       74.6750         0.0397       165.264        0.221
   8 31  0       74.3195         0.0385       176.357        0.204
   8 31  1       74.3333         0.0383       176.002        0.204
   8 31  2       74.3477         0.0382       175.646        0.205
   8 31  3       74.3627         0.0380       175.291        0.206
   8 31  4       74.3782         0.0378       174.934        0.207
   8 31  5       74.3944         0.0376       174.578        0.207
   8 31  6       74.4111         0.0374       174.221        0.208
   8 31  7       74.4284         0.0375       173.865        0.209
   8 31  8       74.4464         0.0376       173.507        0.209
   8 31  9       74.4649         0.0377       173.150        0.210
   8 31 10       74.4840         0.0378       172.793        0.211
   8 31 11       74.5036         0.0379       172.435        0.211
   8 31 12       74.5239         0.0380       172.077        0.212
   8 31 13       74.5447         0.0381       171.720        0.212
   8 31 14       74.5662         0.0382       171.362        0.213
   8 31 15       74.5882         0.0383       171.004        0.214
   8 31 16       74.6107         0.0383       170.646        0.214
   8 31 17       74.6339         0.0384       170.289        0.215
   8 31 18       74.6576         0.0385       169.931        0.215
   8 31 19       74.6819         0.0385       169.573        0.216
   8 31 20       74.7068         0.0386       169.216        0.216
   8 31 21       74.7322         0.0386       168.858        0.216
   8 31 22       74.7582         0.0387       168.501        0.217
   8 31 23       74.7847         0.0387       168.144        0.217
   8 31 24       74.8118         0.0387       167.788        0.218
   8 31 25       74.8394         0.0388       167.431        0.218
   8 31 26       74.8676         0.0388       167.075        0.218
   8 31 27       74.8964         0.0388       166.719        0.219
   8 31 28       74.9256         0.0388       166.364        0.219
   8 31 29       74.9554         0.0388       166.008        0.219
   8 31 30       74.9857         0.0388       165.654        0.220
   8 31 31       75.0166         0.0388       165.299        0.220
   9  0  0       63.9090         0.0708       191.120        0.194
   9  0  1       63.8847         0.0707       190.742        0.195
   9  0  2       63.8613         0.0706       190.363        0.195
   9  0  3       63.8390         0.0706       189.984        0.196
   9  0  4       63.8176         0.0705       189.604        0.196
   9  0  5       63.7972         0.0704       189.224        0.197
   9  0  6       63.7777         0.0703       188.843        0.197
   9  0  7       63.7593         0.0702       188.461        0.197
   9  0  8       63.7418         0.0701       188.080        0.198
   9  0  9       63.7254         0.0700       187.697        0.198
   9  0 10       63.7099         0.0698       187.315        0.198
   9  0 11       63.6955         0.0697       186.932        0.199
   9  0 12       63.6820         0.0696       186.549        0.199
   9  0 13       63.6696         0.0694       186.165        0.199
   9  0 14       63.6582         0.0692       185.782        0.199
   9  0 15       63.6478         0.0691       185.398        0.200
   9  0 16       63.6384         0.0689       185.014        0.200
   9  0 17       63.6301         0.0687       184.629        0.200
   9  0 18       63.6228         0.0685       184.245        0.201
   9  0 19       63.6165         0.0683       183.861        0.202
   9  0 20       63.6112         0.0681       183.476        0.203
   9  0 21       63.6069         0.0679       183.092        0.204
   9  0 22       63.6037         0.0676       182.707        0.205
   9  0 23       63.6015         0.0674       182.323        0.206
   9  0 24       63.6004         0.0672       181.939        0.207
   9  0 25       63.6002         0.0669       181.554        0.208
   9  0 26       63.6011         0.0666       181.171        0.209
   9  0 27       63.6030         0.0664       180.787        0.209
   9  0 28       63.6060         0.0661       180.403        0.210
   9  0 29       63.6099         0.0658       180.020        0.211
   9  0 30       63.6149         0.0655       179.637        0.212
   9  0 31       63.6209         0.0652       179.255        0.212
   9  1  0       64.2493         0.0699       191.096        0.194
   9  1  1       64.2253         0.0699       190.719        0.195
   9  1  2       64.2022         0.0698       190.341        0.195
   9  1  3       64.1801         0.0697       189.963        0.195
   9  1  4       64.1589         0.0697       189.584        0.196
   9  1  5       64.1387         0.0696       189.204        0.196
   9  1  6       64.1195         0.0695       188.824        0.197
   9  1  7       64.1013         0.0694       188.444        0.197
   9  1  8       64.0840         0.0693       188.063        0.197
   9  1  9       64.0677         0.0692       187.682        0.198
   9  1 10       64.0524         0.0690       187.300        0.198
   9  1 11       64.0381         0.0689       186.918        0.198
   9  1 12       64.0247         0.0687       186.536        0.198
   9  1 13       64.0124         0.0686       186.153        0.199
   9  1 14       64.0011         0.0684       185.770        0.199
   9  1 15       63.9908         0.0683       185.387        0.199
   9  1 16       63.9815         0.0681       185.004        0.199
   9  1 17       63.9732         0.0679       184.621        0.200
   9  1 18       63.9659         0.0677       184.238        0.201
