Tele EF EB theta(degree) thetaE(degree)   phi(degree) phiE(degree)
  11  5 30       67.4459         0.3530       208.753        0.523
  11  5 31       67.3866         0.3534       208.386        0.527
  11  6  0       69.9373         0.3167       219.529        0.425
  11  6  1       69.8553         0.3182       219.176        0.423
  11  6  2       69.7739         0.3198       218.822        0.421
  11  6  3       69.6931         0.3213       218.467        0.420
  11  6  4       69.6130         0.3227       218.111        0.424
  11  6  5       69.5335         0.3242       217.755        0.428
  11  6  6       69.4546         0.3256       217.398        0.432
  11  6  7       69.3765         0.3269       217.040        0.436
  11  6  8       69.2989         0.3283       216.682        0.440
  11  6  9       69.2221         0.3296       216.322        0.444
  11  6 10       69.1460         0.3308       215.963        0.449
  11  6 11       69.0706         0.3321       215.603        0.453
  11  6 12       68.9959         0.3333       215.242        0.456
  11  6 13       68.9219         0.3344       214.881        0.460
  11  6 14       68.8487         0.3355       214.519        0.464
  11  6 15       68.7762         0.3366       214.157        0.468
  11  6 16       68.7044         0.3377       213.794        0.472
  11  6 17       68.6335         0.3387       213.431        0.476
  11  6 18       68.5633         0.3396       213.067        0.480
  11  6 19       68.4939         0.3405       212.703        0.484
  11  6 20       68.4253         0.3414       212.339        0.487
  11  6 21       68.3575         0.3423       211.975        0.491
  11  6 22       68.2905         0.3431       211.610        0.495
  11  6 23       68.2243         0.3438       211.245        0.498
  11  6 24       68.1589         0.3446       210.880        0.502
  11  6 25       68.0944         0.3453       210.515        0.506
  11  6 26       68.0307         0.3459       210.149        0.509
  11  6 27       67.9678         0.3465       209.784        0.513
  11  6 28       67.9059         0.3470       209.418        0.516
  11  6 29       67.8447         0.3476       209.052        0.520
  11  6 30       67.7845         0.3480       208.687        0.523
  11  6 31       67.7250         0.3485       208.321        0.526
  11  7  0       70.2708         0.3118       219.443        0.424
  11  7  1       70.1892         0.3133       219.091        0.422
  11  7  2       70.1081         0.3148       218.737        0.420
  11  7  3       70.0277         0.3163       218.383        0.420
  11  7  4       69.9479         0.3178       218.028        0.424
  11  7  5       69.8687         0.3192       217.672        0.428
  11  7  6       69.7901         0.3206       217.315        0.432
  11  7  7       69.7122         0.3220       216.958        0.436
  11  7  8       69.6350         0.3233       216.600        0.440
  11  7  9       69.5584         0.3246       216.242        0.444
  11  7 10       69.4825         0.3258       215.883        0.448
  11  7 11       69.4073         0.3271       215.523        0.452
  11  7 12       69.3329         0.3282       215.163        0.456
  11  7 13       69.2591         0.3294       214.803        0.460
  11  7 14       69.1860         0.3305       214.441        0.464
  11  7 15       69.1137         0.3316       214.080        0.468
  11  7 16       69.0422         0.3326       213.718        0.472
  11  7 17       68.9714         0.3336       213.355        0.476
  11  7 18       68.9013         0.3346       212.993        0.480
  11  7 19       68.8321         0.3355       212.629        0.483
  11  7 20       68.7636         0.3364       212.266        0.487
  11  7 21       68.6959         0.3373       211.902        0.491
  11  7 22       68.6290         0.3381       211.538        0.495
  11  7 23       68.5628         0.3388       211.174        0.498
  11  7 24       68.4976         0.3396       210.810        0.502
  11  7 25       68.4331         0.3402       210.445        0.505
  11  7 26       68.3694         0.3409       210.080        0.509
  11  7 27       68.3066         0.3415       209.715        0.512
  11  7 28       68.2446         0.3421       209.351        0.516
  11  7 29       68.1835         0.3426       208.986        0.519
  11  7 30       68.1232         0.3431       208.621        0.523
  11  7 31       68.0638         0.3435       208.256        0.526
  11  8  0       70.6046         0.3068       219.358        0.422
  11  8  1       70.5233         0.3084       219.006        0.420
  11  8  2       70.4426         0.3099       218.653        0.419
  11  8  3       70.3625         0.3113       218.299        0.420
  11  8  4       70.2830         0.3128       217.945        0.424
  11  8  5       70.2041         0.3142       217.589        0.428
  11  8  6       70.1259         0.3156       217.233        0.432
  11  8  7       70.0482         0.3169       216.877        0.436
  11  8  8       69.9713         0.3183       216.520        0.440
  11  8  9       69.8949         0.3196       216.162        0.444
  11  8 10       69.8193         0.3208       215.803        0.448
  11  8 11       69.7444         0.3220       215.444        0.452
  11  8 12       69.6701         0.3232       215.085        0.456
  11  8 13       69.5965         0.3244       214.725        0.460
  11  8 14       69.5237         0.3255       214.364        0.464
  11  8 15       69.4516         0.3265       214.003        0.468
  11  8 16       69.3802         0.3276       213.642        0.472
  11  8 17       69.3095         0.3286       213.280        0.476
  11  8 18       69.2396         0.3295       212.918        0.479
  11  8 19       69.1705         0.3305       212.556        0.483
  11  8 20       69.1021         0.3314       212.193        0.487
  11  8 21       69.0345         0.3322       211.830        0.491
  11  8 22       68.9677         0.3330       211.467        0.494
  11  8 23       68.9017         0.3338       211.103        0.498
  11  8 24       68.8364         0.3345       210.739        0.501
  11  8 25       68.7720         0.3352       210.376        0.505
  11  8 26       68.7084         0.3359       210.011        0.508
  11  8 27       68.6456         0.3365       209.647        0.512
  11  8 28       68.5837         0.3370       209.283        0.515
  11  8 29       68.5225         0.3376       208.919        0.519
  11  8 30       68.4622         0.3380       208.555        0.522
  11  8 31       68.4028         0.3385       208.190        0.525
  11  9  0       70.9386         0.3018       219.273        0.421
  11  9  1       70.8577         0.3034       218.922        0.419
  11  9  2       70.7773         0.3049       218.569        0.417
  11  9  3       70.6975         0.3063       218.216        0.420
  11  9  4       70.6184         0.3078       217.862        0.424
  11  9  5       70.5398         0.3092       217.507        0.428
  11  9  6       70.4618         0.3106       217.152        0.432
  11  9  7       70.3845         0.3119       216.796        0.436
  11  9  8       70.3078         0.3132       216.439        0.440
  11  9  9       70.2317         0.3145       216.082        0.444
  11  9 10       70.1563         0.3158       215.724        0.448
  11  9 11       70.0816         0.3170       215.366        0.452
  11  9 12       70.0076         0.3181       215.007        0.456
  11  9 13       69.9342         0.3193       214.647        0.460
  11  9 14       69.8616         0.3204       214.288        0.464
  11  9 15       69.7896         0.3215       213.927        0.468
