 *tel    csi      Z      A   CsIE(MeV)   CsIV-VCal        CsIV       VCal
    4      1      2      4     19.1714  0.00337626   0.0979464   0.0945701
    4      1      2      4     31.8204   0.0067716    0.185974    0.179202
    4      1      2      4     43.2673  0.00753148    0.266573    0.259042
    4      1      2      4     55.5611  0.00836237    0.354988    0.346626
    4      1      2      4     67.9044  0.00741504     0.44318    0.435765
    4      1      2      4     79.4107  0.00467624    0.524279    0.519603
    4      1      2      4     91.8449  0.00131896    0.612107    0.610788
    4      1      2      4     103.429  -0.0022934    0.693865    0.696158
    4      1      2      4     115.949  -0.0075747    0.781208    0.788783
    4      1      2      4     127.617  -0.0124527    0.862921    0.875374
    4      1      2      4     139.331  -0.0175041    0.945018    0.962522
    4      1      2      4     151.096  -0.0225735     1.02766     1.05023
    4      1      2      4     163.827  -0.0286828     1.11664     1.14532
    4      1      2      4     175.713  -0.0324327     1.20181     1.23424
    4      1      2      4     187.663  -0.0363316     1.28743     1.32376
    4      1      2      4     199.682   -0.038344     1.37556      1.4139
    4      1      2      4     211.776  -0.0394645     1.46524      1.5047
    4      1      2      4     223.947  -0.0418193     1.55435     1.59617
    4      1      2      4     235.255  -0.0425984     1.63862     1.68122
    4      1      2      4     247.586  -0.0437006     1.73033     1.77403
    4      1      2      4     259.048  -0.0442507     1.81611     1.86036
    4      1      2      6     6.85998  0.00271658   0.0198815   0.0171649
    4      1      2      6      17.231  0.00424679   0.0756202   0.0713734
    4      1      2      6     27.2986  0.00679747    0.140084    0.133287
    4      1      2      6      37.498   0.0097813    0.209925    0.200144
    4      1      2      6     47.5877   0.0105708    0.279188    0.268617
    4      1      2      6     57.6863   0.0109341     0.34959    0.338656
    4      1      2      6      67.684   0.0107071    0.419743    0.409036
    4      1      2      6     77.6587  0.00984961    0.489869    0.480019
    4      1      2      6     87.6054  0.00759425    0.558986    0.551392
    4      1      2      6     97.5257  0.00609867    0.629139     0.62304
    4      1      2      6     107.422  0.00438657     0.69928    0.694893
    4      1      2      6     117.296  0.00193366    0.768831    0.766897
    4      1      2      6     127.909  -0.000574383    0.844009    0.844583
    4      1      2      6     137.749  -0.00253467    0.914308    0.916843
    4      1      2      6     147.578  -0.0043002    0.984913    0.989213
    4      1      2      6     157.402  -0.00621475      1.0555     1.06171
    4      1      2      6     167.978  -0.00749115     1.13244     1.13993
    4      1      2      6       177.8  -0.00711715     1.20559     1.21271
    4      1      2      6     187.626  -0.00677972     1.27885     1.28563
    4      1      2      6      197.46  -0.0045371     1.35418     1.35872
    4      1      2      6     207.303  -0.00142701     1.43054     1.43197
    4      1      2      6      217.92  0.00163579     1.51271     1.51107
    4      2      2      3     7.69106  -0.00246682   0.0314044   0.0338712
    4      2      2      3     17.6649  -0.000163733    0.103133    0.103297
    4      2      2      3     27.4371  0.000966273    0.177763    0.176797
    4      2      2      3     37.6291  0.00267427    0.258501    0.255827
    4      2      2      3     47.7895   0.0036191     0.33955    0.335931
    4      2      2      3     57.9898  0.00221504    0.419396    0.417181
    4      2      2      3     67.5613  0.00124542    0.495191    0.493946
    4      2      2      3     77.8759  -0.00208907    0.574996    0.577085
    4      2      2      3     87.5615  -0.00490235    0.650553    0.655455
    4      2      2      3     97.3062  -0.0093091    0.725227    0.734536
    4      2      2      3     107.816  -0.0141153    0.805922    0.820037
    4      2      2      3     117.693  -0.0195163    0.881039    0.900555
    4      2      2      3     127.641  -0.0249996    0.956788    0.981788
    4      2      2      3     137.662  -0.0308531     1.03288     1.06373
    4      2      2      3     147.759  -0.0368226     1.10958      1.1464
    4      2      2      3     157.939  -0.0420621     1.18778     1.22984
    4      2      2      3     167.468  -0.0469283     1.26109     1.30802
    4      2      2      3     177.815  -0.0508755      1.3421     1.39298
    4      2      2      3     187.505  -0.0551875     1.41741      1.4726
    4      2      2      3     197.279  -0.0578919     1.49507     1.55296
    4      2      2      3     207.899  -0.0622758     1.57806     1.64034
    4      2      2      3     217.853  -0.0662362     1.65604     1.72228
    4      2      2      4     7.35231  0.000125692   0.0280832   0.0279575
    4      2      2      4     18.1122  0.00199912    0.100972   0.0989729
    4      2      2      4     29.3609  0.00261853    0.184052    0.181433
    4      2      2      4      40.246  0.00379515    0.268235     0.26444
    4      2      2      4     51.7783  0.00445451    0.358685     0.35423
    4      2      2      4     62.4493  0.00385606    0.442237    0.438381
    4      2      2      4      73.928  0.00241836    0.532101    0.529683
    4      2      2      4     84.5872  0.00131526    0.616313    0.614998
    4      2      2      4     95.2552  -0.00154092    0.699234    0.700775
    4      2      2      4     106.762  -0.00350839    0.790135    0.793643
    4      2      2      4     117.471  -0.00696868    0.873366    0.880335
    4      2      2      4     128.209  -0.00961874    0.957851     0.96747
    4      2      2      4     139.814  -0.0123277     1.04951     1.06184
    4      2      2      4     150.632  -0.0152132     1.13475     1.14996
    4      2      2      4     161.498  -0.0156712     1.22294     1.23861
    4      2      2      4     172.416   -0.016279     1.31152      1.3278
    4      2      2      4     183.392  -0.0151133     1.40245     1.41756
    4      2      2      4     194.429  -0.0128485     1.49507     1.50792
    4      2      2      4     205.532   -0.011147     1.58775      1.5989
    4      2      2      4     216.706  -0.00919247     1.68134     1.69053
    4      2      2      4     227.952  -0.00576715     1.77706     1.78283
    4      2      2      6     7.35014  0.00324756   0.0258594   0.0226118
    4      2      2      6     16.5502  0.00473964   0.0815972   0.0768576
    4      2      2      6     25.2729  0.00499651    0.140906    0.135909
    4      2      2      6     34.9544  0.00412221    0.209582     0.20546
    4      2      2      6     43.6685  0.00455568    0.274715    0.270159
    4      2      2      6     52.2916  0.00408557     0.33955    0.335464
    4      2      2      6     61.5344  0.00211537    0.408585     0.40647
    4      2      2      6     70.6382  0.00197922    0.479145    0.477166
    4      2      2      6     79.6798  8.47655e-05    0.548038    0.547953
    4      2      2      6     88.6671  -0.000289018    0.618478    0.618767
    4      2      2      6      97.608  -0.00211157    0.687468     0.68958
    4      2      2      6      106.51  -0.00246949    0.757915    0.760384
    4      2      2      6     115.379  -0.0042411    0.826938    0.831179
    4      2      2      6     124.901  -0.00447549     0.90295    0.907425
    4      2      2      6      133.72  -0.00546277    0.972771    0.978234
    4      2      2      6     142.523  -0.00510361     1.04397     1.04907
    4      2      2      6      151.99  -0.00496405     1.12045     1.12541
    4      2      2      6     160.774  -0.00290627     1.19347     1.19638
    4      2      2      6     169.553  -0.000689329     1.26672     1.26741
    4      2      2      6     178.332  0.00355734      1.3421     1.33854
    4      2      2      6      187.79  0.00795087     1.42323     1.41528
    4      2      2      6     196.577   0.0143928     1.50105     1.48666
    4      3      2      3     7.73062  -0.00196028   0.0312244   0.0331847
    4      3      2      3     18.3146  0.00185749    0.104798    0.102941
    4      3      2      3     29.4501  0.00439111    0.187313    0.182922
    4      3      2      3     40.3522  0.00415334    0.267999    0.263846
    4      3      2      3     51.9094   0.0042552    0.355397    0.351142
    4      3      2      3     62.8036   0.0024806    0.436799    0.434318
    4      3      2      3     73.7311  0.000882771    0.519224    0.518341
    4      3      2      3     84.7038  -0.00297301    0.600175    0.603148
    4      3      2      3     95.7319  -0.00629002    0.682429    0.688719
    4      3      2      3     106.825  -0.0115019     0.76356    0.775062
    4      3      2      3     117.993  -0.0164753    0.845731    0.862206
    4      3      2      3     128.538  -0.0223976    0.922258    0.944656
    4      3      2      3     139.874  -0.0282907     1.00515     1.03344
    4      3      2      3     150.589  -0.0351948     1.08229     1.11748
    4      3      2      3     161.398  -0.0404502     1.16192     1.20237
    4      3      2      3     172.304  -0.0455799     1.24253     1.28811
    4      3      2      3     183.311  -0.0506163     1.32411     1.37473
    4      3      2      3     194.427  -0.0553252     1.40695     1.46228
    4      3      2      3     205.655   -0.059334     1.49144     1.55077
    4      3      2      3     216.999   -0.064259     1.57599     1.64025
    4      3      2      4     7.25514  -0.000841269   0.0259394   0.0267807
    4      3      2      4     17.7203  0.00324795   0.0946011   0.0913532
    4      3      2      4     27.7763  0.00590664    0.166718    0.160811
    4      3      2      4     37.5737  0.00611677    0.237547     0.23143
    4      3      2      4     47.8926  0.00697504    0.314541    0.307566
    4      3      2      4     57.4454  0.00642245    0.385506    0.379084
    4      3      2      4     67.6295  0.00648549    0.462574    0.456089
